text,favorited,created,statusSource,retweetCount,,,
"RT @ZaleskiLuke: trump made the decision to leave Afghanistan, Pompeo signed the surrender pact, both forced the release of 5000 Taliban wh…",FALSE,27-08-2021 16:26,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",3746,,,
"Kindly send me to Afghanistan for a while with my car to get it's fuel tank refilled. 
Taliban sell petrol for Rs 7… https://t.co/Q2Qg0mFikR",FALSE,27-08-2021 16:26,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
RT @AdityaRajKaul: Taliban has just announced that all female employees of all hospitals in Kabul and provinces across Afghanistan are bein…,FALSE,27-08-2021 16:26,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",60,,,
"RT @watch_jerusalem: Are we witnessing a new, responsible, \prodigal son\"" Taliban that deserves a second chance?",,,,,,,
,,,,,,,
"See how well America's ne…""",FALSE,27-08-2021 16:26,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",1,,,
"RT @Murray_Brewster: Don’t surrender to the ‘darkness’ and give up on Afghanistan, former Afghan vice-president urges Canada. #cdnpoli #afg…",FALSE,27-08-2021 16:26,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",21,,,
"RT @ashoswai: In 2000, under the previous Taliban rule, female labor force participation in Afghanistan was 15.1%. In 2019, it had increase…",FALSE,27-08-2021 16:26,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",194,,,
"RT @joshua_landis: Abu Omar Khorasani was the regional governor of ISIS, overseeing South Asia &amp; the Far East. 

When the Taliban seized Ka…",FALSE,27-08-2021 16:26,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",6,,,
RT @Cold_Peace_: \Created six years ago by disaffected Pakistani Taliban...[ISIS-K]denounced the Taliban takeover of the country," criticizi…""",NA,NA,blitzcloud87,NA,,
RT @MrMaquee: This is Abdul Ghani Baradar and he's the leader of the Taliban now in Afghanistan. He was arrested in 2010 and then released…,FALSE,27-08-2021 16:26,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",7,,,
"RT @ThePubliusUSA: To score political points, the GOP is blatantly ignoring the fact that the TFG negotiated the departure from Afghanistan…",FALSE,27-08-2021 16:26,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",128,,,
"RT @rose_k01: Republican Jim Banks on the BLUNDER #JoeBiden has done in #Afghanistan :  Thanks to Biden Admin, the Taliban NOW HAVE a WHOPP…",FALSE,27-08-2021 16:26,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",47,,,
"RT @FrankAmari2: @GOPChairwoman We will never forget:

\On Feb. 29",2020,0,1.43E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NA,NA,
"RT @NancyNoCo24: McCarthy: “Why aren't they protecting the border from those 5,000 prisoners who have just left Afghanistan and -- have the…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",10,,,
USA left 85 billion dollars worth of weapon in Afghanistan for Taliban to play with. Kudos to Joe Biden <U+0001F44D><U+0001F525>,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
ISIS-K is the ISIS branch who admitted to Thursday's attack. ISIS-K and the Taliban (who controls Kabul outside of… https://t.co/n0W5MySZUR,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
RT @ZarAliAfridi: Pakistan wants world to recognize Taliban in Afghanistan. World is not ready and Pak bombed Kabul to attract world attent…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",62,,,
"RT @ZaleskiLuke: trump made the decision to leave Afghanistan, Pompeo signed the surrender pact, both forced the release of 5000 Taliban wh…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",3746,,,
RT @calxandr: \In thanking Canadians for their work, sacrifice &amp; support for Afghanistan,0,1.43E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NA,NA,
"RT @taslimanasreen: Taliban says Pakistan is their second home. I thought Afghanistan was their second home, Pakistan first.",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",597,,,
RT @aaolomi: “The Origins of the Taliban and what their history tells us about takeover of Afghanistan” I join @waresgemma for @Conversatio…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",50,,,
"RT @FaisiMalik_: #SpoilersOfPeace

India is confused after taliban take over the Afghanistan india has loose his all investment in Afghanis…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",23,,,
"RT @Jerusalem_Post: At least 28 members of the #Taliban were among the people killed in explosions overnight outside the airport in Kabul,…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",31,,,
RT @mehdirhasan: Here's the @saletan piece that inspired my Pompeo mashup video (and props to my producer Ivy Green for putting it together…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",322,,,
"RT @ScottPresler: How am I supposed to process the facts that Joe Biden handed billions of dollars worth of equipment to the Taliban, 

str…",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",4342,,,
"RT @BrookingsInst: “With its departure from Afghanistan, the United States has lost nearly all its leverage as a principal player in centra…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",4,,,
"RT @TheFirstonTV: \Who could possibly think that the Taliban is going to have mercy on Americans?\"" - @slaterradio ",,,,,,,
,,,,,,,
"https://t.co/KjGDGuhlpB""",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",1,,,
@FoxNews I believe the 25th was mentioned during the previous administration around the time Turmp started negotiat… https://t.co/Znl6FuH1dc,FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"RT @fran_dacoba: The Taliban’s victory in Afghanistan has consolidated the power of its most violent and radical branch, the al Qaeda-Linke…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",9,,,
Bangladesh: Islamists emboldened by Taliban win in Afghanistan - The Indian Express https://t.co/f61xX35n2Y,FALSE,27-08-2021 16:25,"<a href=\https://app.sendible.com\"" rel=\""nofollow\"">Sendible</a>""",0,,,
This is a really well-written local news story about a wonderful student. https://t.co/hgPgl69TUq,FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"@FoxNews Enough of this. Trump signed the treaty. Released 5,000 Taliban prisoners. This has been a stain for the U… https://t.co/Y2JLYd6as1",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",0,,,
Obama’s Defense Secretary Leon Panetta Reveals That US forces Will Return To Afghanistan To Deal With Taliban And I… https://t.co/GJg641JzyW,FALSE,27-08-2021 16:25,"<a href=\http://publicize.wp.com/\"" rel=\""nofollow\"">WordPress.com</a>""",0,,,
@RepWaltzPress @LindseyGrahamSC If you add sanction of Pakistan in it we will succeed and annihilate Taliban and in… https://t.co/CrgNgFGUla,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",0,,,
"RT @renoomokri: You say Nigeria is not yet like Afghanistan? Have you forgotten that on July 19, 2021, an Alpha military jet was shot down…",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",26,,,
RT @_sayema: Extremism kills! Afghanistan is a brutal victim. The pain and agony are immeasurable. #Taliban has created a havoc. It doesn’t…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",55,,,
"RT @breaktheap: New episode alert! Check us out on iTunes, Stitcher, Amazon, Spotify etc. and be sure to leave us a review (Only takes 3 se…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",1,,,
"RT @OccupyDemocrats: Trump, not Biden, set 5k Taliban prisoners free, tried inviting them to Camp David, refused to brief the new administr…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",2397,,,
"RT @SkyNews: Pentagon press secretary John Kirby is asked how the US can say with \such certainty\"" that the Taliban was not involved in yes…""",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",23,,,
"RT @QuoteDigging: @donwinslow Liz Cheney calls Trump's deal w/ Taliban a \surrender.\"" ",,,,,,,
"\""We completely undercut the Afghan nat'l gov."," we ab…""",NA,NA,TnGoing,NA,,
"@Drcomoskitty @DavidP_M75 @AP Is your argument that Trump, himself, did not go to Afghanistan and release these pri… https://t.co/n20r587Lyc",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
"While battling the U.S., the Taliban also wages a parallel and largely hidden war against Islamic State. The Kabul… https://t.co/hnPtEPbhLr",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",0,,,
"RT @fran_dacoba: While battling the U.S., the Taliban also wages a parallel and largely hidden war against Islamic State. The Kabul bombing…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",1,,,
"The Taliban threat has turned into an opportunity for #Iran, #Russia, &amp; #China. 
Read
#US said that it lured the So… https://t.co/NN1K7hdvrJ",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
RT @SatlokChannel: Turmoil engulfed Kabul after the Afghanistan government crumpled and the Taliban took over. Two strong blasts killed at…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",707,,,
"RT @YusufErim34: Turkish President Erdogan on Afghanistan:

- priority is to evacuate Turkish citizens

- can’t know what Afghanistan needs…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",12,,,
@AliceFromQueens It puts them in danger because the Taliban now knows who they are and may go around the country lo… https://t.co/WupeGIbxt9,FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
RT @calxandr: \In thanking Canadians for their work, sacrifice &amp; support for Afghanistan,0,1.43E+18,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NA,NA,
"RT @taslimanasreen: Taliban says Pakistan is their second home. I thought Afghanistan was their second home, Pakistan first.",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",597,,,
RT @BBCYaldaHakim: I asked Vice President @AmrullahSaleh2 who is now one of the leaders of an anti-Taliban resistance movement in the Panjs…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",612,,,
If you add sanction of Pakistan in it we will succeed and annihilate Taliban and international terrorism without US… https://t.co/jobODX4fKe,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",0,,,
"RT @AskAnshul: Terror organization Taliban said that Kabul blasts is terror attack by terror organization ISIS.

Till now, 60 civilians &amp; 1…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",1683,,,
"RT @Seerat_Fati: #SpoilersOfPeace

India has clearly expressed its readiness to fund anti-Taliban resistance and wants civil war in Afghani…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",10,,,
RT @CFR_org: How has Afghanistan changed since 9/11? https://t.co/UMiNXYsulM,FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",4,,,
"RT @OccupyDemocrats: Trump, not Biden, set 5k Taliban prisoners free, tried inviting them to Camp David, refused to brief the new administr…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",2397,,,
RT @MichaelZee0: Why did Trump and Pompeo surrender Afghanistan to the Taliban without negotiating strict safeguards for withdrawing Americ…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",7,,,
"RT @KeithFaber: My prayers are with the Soviak family. Max died yesterday a hero, working to save Americans, whose lives are at risk becaus…",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",1,,,
"@RepSusanWild We should of kept a small contingency there to keep Taliban out of power. Provide air support, logist… https://t.co/r6EkJLsNUJ",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",0,,,
"RT @TimesNow: 'If you think Taliban is so good and so nice, why don't you move with your family to Afghanistan?', @Shehzad_Ind asks @majidh…",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",21,,,
@MuhammadZafar's account has been withheld in India in response to a legal demand. Learn more.,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",7,,,
"RT @Chellaney: With a terrorist regime in charge of Afghanistan, U.S. has been left to draw specious distinctions between \good\"" terrorists…""",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",205,,,
RT @FrankAmari2: @LindseyGrahamSC \On Feb. 29,2020,0,1.43E+18,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",NA,NA,
"RT @Seerat_Fati: #SpoilersOfPeace

With the Taliban takeover of Kabul, India has emerged as a loser. Indian investment of $3bn has sunk in…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",8,,,
RT @aaolomi: The Taliban are the ugly offspring of the Cold War who came to power in the 90's as a result of US and Soviet meddling in Afgh…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",6213,,,
RT @abhijitmajumder: The new bunkum to legitimise the Taliban busted. #ISIS and #Taliban are but from the same cloth. https://t.co/lJrzBGaF…,FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",12,,,
"RT @accessnow: The Taliban can now access biometric data &amp; that’s dangerous for people in Afghanistan.

We &amp; 50+ civil society orgs &amp; indiv…",FALSE,27-08-2021 16:25,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",65,,,
"RT @ACLJ: The Taliban is hunting down Christians. After Pres. Biden abandoned Christians in Afghanistan, it’s imperative that we take actio…",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",18,,,
RT @ChattJazz: .@RepMTG .@B52Malmet .@CheriJacobus In yet another bat shit crazy rant MTG has called for VP Harris' impeachment because som…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",62,,,
"@JakeSherman But @CNN, @MSNBC &amp; others still crying that @POTUS is not doing enough to rescue The Entire Afghanista… https://t.co/IAIt5L4q1R",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
here is another view......https://t.co/Xp0Y0Rin4F https://t.co/jwCtQxEsBD,FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"RT @simon_ekpa: The reason Biafra, other nations within NIG must fight war if referendum is not conducted soonest. @UN Human Rights Council…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",347,,,
Listen now to the new Threat Intelligence Podcast https://t.co/4vaasti0lB  As chaos continues to ensue in the wake… https://t.co/7A5J7ayFZn,FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"RT @worqas: With this ISIS-K attack at Kabul Airport, it should be remembered that Indian govt in collusion with prev Afghan govt propped u…",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",128,,,
"RT @bravefacefunkie: New Afghanistan Govt, Taliban has its Spokesman, Suhail Shaheen on @AlJazeera condemning the bomb attack on the Afghan…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",9,,,
RT @cohkohhh: Yesterday Jen Psaki said they don’t keep a list of Americans in Afghanistan. Today we learned that US officials gave the Tali…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",3411,,,
Give me an example of where Trump was power hungry. Trump had the respect of Russia and North Korea. Just the prese… https://t.co/qVzlOEO6zA,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",0,,,
@RDoe68 Did you realize that last yr the leader of the taliban was in prison in Afghanistan ? Ask me how he was released.,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
RT @timewarden1: Afghan crowds return to Kabul airport after blasts as U.S. forces warn of further attacks - The Wall Street Journal.  I’m…,FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",1,,,
"RT @ashoswai: In 2000, under the previous Taliban rule, female labor force participation in Afghanistan was 15.1%. In 2019, it had increase…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",194,,,
"RT @ForcesNews: A resistance effort against the Taliban has mobilised in the Panjshir Valley, northeast of #Kabul, and is #Afghanistan's la…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",7,,,
"RT @ZaleskiLuke: trump made the decision to leave Afghanistan, Pompeo signed the surrender pact, both forced the release of 5000 Taliban wh…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",3746,,,
"RT @taslimanasreen: Taliban says Pakistan is their second home. I thought Afghanistan was their second home, Pakistan first.",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",597,,,
RT @paykhar: Everyone who criticised the previous regime in #Afghanistan should now be as vocal as before against the current people in pow…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",30,,,
RT @loudthorpe: @kaitlancollins Afghan pullout resulted in fewer American casualties than Trump's MAGA terrorists are killing. DIFFERENCE:…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",2,,,
"RT @RickOceanMusic: Trump waved the white flag and released 5000 Taliban, now terrorists' running Afghanistan. Biden is simply trying to ge…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",58,,,
"RT @chefjoseandres: Meet Nadia Ghulam! As an Afghan refugee herself,she knows how brutal life is for women under the Taliban—Her story of d…",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",87,,,
RT @TGhazniwal: Taliban are asking all female workers across Afghanistan related to the health ministry to resume their duties. Taliban cla…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",7,,,
"RT @toprealty: @BaddCompani Pompeo rewriting Afghanistan 
TFG downplaying 9/11 
     Releases 5000 prisoners
     Invites Taliban onto OUR…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",4,,,
#99cents! BLACK FLAG JOURNALS by @djwoodswrites is an eye witness to war in Iraq and Afghanistan.… https://t.co/edqGUVFTBW,FALSE,27-08-2021 16:25,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",0,,,
"RT @nandtara: Does <U+2066>@DrSJaishankar<U+2069> get we can’t send out a message of retreat, with China &amp; Pakistan cementing their power in the region,…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",48,,,
"U.S. forces preparing for more ISIS attacks in Kabul, top commander says
By Rachel Pannett, Ellen Francis and Erin… https://t.co/AbeGSqBQ0Z",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
"RT @IndoPac_Info: As #Kabul burns, we need to talk about #Pakistan

The Taliban is a wing of Pakistan’s deep state. The jihadi network that…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",29,,,
RT @Debber66: Am I the only one that’s noticed a huge difference in the level of outrage from Biden and the Democrats toward the Taliban/IS…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",522,,,
"RT @ashoswai: In 2000, under the previous Taliban rule, female labor force participation in Afghanistan was 15.1%. In 2019, it had increase…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",194,,,
RT @SkyNews: Interpreters trapped in Afghanistan have described their terror as they hide from the Taliban after the UK's evacuation effort…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",22,,,
"RT @AtiqSial: Turkey reopens its embassy in #Kabul, Afghanistan.

#Taliban Badri-313 commondos escorted Turkish diplomatic staff from Kabul…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",1,,,
"RT @War_Ragex: <U+0001F1E6><U+0001F1EB><U+26A1><U+FE0F><U+0001F1FA><U+0001F1F8>In details: the captured American weapons by the Taliban (Photos) - X-Report

#Afghanistan #USA  #Taliban 

https://t.…",FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",7,,,
"RT @leahmcelrath: If this is what @GOPLeader really wants, he should have raised the issue when Trump was still in office.

Instead, he cho…",FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",7,,,
RT @rychemom: @MarshaBlackburn The evacuation started slow had mistakes been made yes Biden acknowledged that &amp; took responsibility for it.…,FALSE,27-08-2021 16:25,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",6,,,
RT @mmpadellan: If President Obama made a deal to release Taliban leader Abdul Ghani Baradar from prison (like trump did) and he went on to…,FALSE,27-08-2021 16:25,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",4478,,,
RT @mikepompeo: Christians and other religious minorities in Afghanistan are being persecuted for their faith. We are praying for their saf…,FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",4438,,,
"RT @chefjoseandres: Meet Nadia Ghulam! As an Afghan refugee herself,she knows how brutal life is for women under the Taliban—Her story of d…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",87,,,
RT @FrankAmari2: @GOPLeader \On Feb. 29,2020,0,1.43E+18,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NA,NA,
"RT @saletan: Nearly everything Republicans now decry—troop withdrawals, released prisoners, acceptance of Taliban deadlines, acquiescence t…",FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",313,,,
RT @celticswede: @piersmorgan Ironically the west is potetionally now more at risk 20 years after 9/11 because of the gifts left to the Tal…,FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",7,,,
@seanhannity How many Americans died in Afghanistan under his watch? How many died in the Niger Ambush? How many di… https://t.co/vTPFfisYsO,FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
RT @CFR_org: How has Afghanistan changed since 9/11? https://t.co/UMiNXYsulM,FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",4,,,
"RT @ThePubliusUSA: To score political points, the GOP is blatantly ignoring the fact that the TFG negotiated the departure from Afghanistan…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",128,,,
"RT @MailOnline: Music will be banned in Afghanistan and women will need a male chaperone if they travel alone for three days, Taliban leade…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",344,,,
You guys must read this....https://t.co/Xp0Y0Rin4F https://t.co/jOU1OV0TSK,FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
"RT @OccupyDemocrats: Trump, not Biden, set 5k Taliban prisoners free, tried inviting them to Camp David, refused to brief the new administr…",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",2397,,,
"@SirajMoomandPCC Living in hell would be, I think, even better than living under Taliban. Whoever wishes to live un… https://t.co/uWwYjLCHn1",FALSE,27-08-2021 16:24,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",0,,,
"@ECOWARRIORSS Trumps deal with the Taliban in Afghanistan sees them not listed as a terrorist organisation,  ironic… https://t.co/jBRw96ZrPP",FALSE,27-08-2021 16:24,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",0,,,
